,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,-0.0980392156862745,0.9019607843137255,0.0,0.0,0.07805266295594855
1,0.31289149323095566,1.5643221574344022,0.375,0.0,0.2707610855549323
2,0.4878048780487805,1.9523809523809523,0.4097222222222222,0.0,0.2838357696036182
3,0.7493872549019608,5.77734375,0.6676470588235295,0.0,0.5995150807202492
4,0.8785046728971962,8.23076923076923,0.8435374149659864,0.0,0.5818783821241923
5,-0.18295454545454548,0.8162100456621004,-0.07547169811320753,0.0,0.0753018832245924
6,-0.5575980392156863,0.4396551724137931,-0.4062881562881563,0.0,0.1770388197798413
7,0.4351648351648352,1.8571428571428572,0.4187338022954461,0.0,0.2943394465007735
8,0.40169731258840163,1.8819875776397514,0.4014035087719298,0.0,0.37748496432210116
9,-0.10924107838553843,0.8834386431659461,-0.13207547169811318,0.0,0.11393744395374851
