,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,-0.0980392156862745,0.9019607843137255,0.0,0.0,0.07805266295594855
1,0.31289149323095566,1.5643221574344022,0.0,0.0,0.2707610855549323
2,0.4878048780487805,1.9523809523809523,0.0,0.0,0.2838357696036182
3,0.8431372549019608,6.375,0.0,0.0,0.5474809858124979
4,0.8785046728971962,8.23076923076923,0.0,0.0,0.5818783821241923
5,-0.020454545454545503,0.9794520547945205,0.0,0.0,0.06361209669428303
6,-0.78125,0.21875,0.0,0.0,0.21223334473247799
7,0.49230769230769234,1.9696969696969697,0.0,0.0,0.2929244639047358
8,0.5445544554455446,2.1956521739130435,0.0,0.0,0.352568645045394
9,0.0520492441951067,1.055537080146325,0.0,0.0,0.0908869080814308
