,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,0.1363098258075427,4.731481481481482,0.2366666666666667,0.16247079964061098,0.2883664231838504
1,0.05280437756497948,1.5975232198142415,0.193125,0.09358236754966887,0.340871508601323
2,0.07084559435900283,1.9608433734939759,0.11274509803921567,0.07471866073921353,0.26427383945927846
3,0.1677154582763338,4.004901960784314,0.21212121212121213,0.1707240675990676,0.3019996723770445
4,0.13703542708106933,4.665697674418605,0.18233618233618232,0.146619022325237,0.2747926605656168
5,0.11298114383668381,3.338709677419355,0.21236673773987205,0.13290750680097052,0.3774260695393945
6,0.125,2.923076923076923,0.18555093555093555,0.13835676335676333,0.32481933264239243
7,0.04254324450677888,1.9784946236559142,0.11309523809523808,0.05422392902786767,0.33697253862493254
8,0.1478884213807075,7.122580645161291,0.14220779220779223,0.14585085966664915,0.31305852810942575
9,0.19334848171865318,10.957446808510639,0.19266917293233082,0.19347744360902255,0.35611366754517243
