,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,0.05259597497040419,6.7592592592592595,0.06333333333333334,0.055307726864330636,0.3260833695608566
1,-0.023255813953488372,0.0,-0.03125,-0.025558774834437088,0.34775815532092347
2,0.001054910887790795,1.0457831325301206,-0.003501400560224091,-0.0016959357675162077,0.29875779940561803
3,0.29986320109439124,4.393188854489164,0.3878787878787879,0.3102855477855478,0.2748645916286613
4,0.0,,0.0,0.0,0.3056197731384483
5,-0.00966183574879227,0.0,0.0,-0.007142857142857143,0.4193280517193633
6,-0.055,0.0,-0.07692307692307693,-0.062110187110187114,0.3448170771435578
7,0.3629421848215677,16.025806451612905,0.4365079365079365,0.37498686008619786,0.3088134173265843
8,-0.04830917874396135,0.0,-0.05454545454545454,-0.050299043062200954,0.32158162249567596
9,0.0,,0.0,0.0,0.37590630586661994
