,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,0.1363098258075427,4.731481481481482,0.2366666666666667,0.16247079964061098,0.2883664231838504
1,0.05280437756497948,1.5975232198142415,0.193125,0.09358236754966887,0.340871508601323
2,0.06801399144966966,2.0542168674698797,0.09663865546218486,0.0696774876434692,0.2717103968318
3,0.15129958960328316,3.502262443438914,0.2424242424242424,0.1635198135198135,0.2962947573107075
4,0.08096066072592915,1.866279069767442,0.08618233618233617,0.076937160976709,0.2614940647910055
5,0.11298114383668381,3.338709677419355,0.21236673773987205,0.13290750680097052,0.3774260695393945
6,0.15,4.75,0.18555093555093555,0.15524865524865525,0.3188832943326185
7,0.04254324450677888,1.9784946236559142,0.11309523809523808,0.05422392902786767,0.33697253862493254
8,0.1478884213807075,7.122580645161291,0.14220779220779223,0.14585085966664915,0.31305852810942575
9,0.14015699235695106,8.21808510638298,0.19266917293233082,0.1488345864661654,0.34929515516822046
