,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,0.1875,1.2307692307692308,0.0,0.0,0.17787418771868277
1,0.42524813895781644,1.7929438982070562,0.0,0.0,0.35766836466241503
2,0.019305019305019266,1.0196850393700787,0.0,0.0,0.06791318364609789
3,0.4940711462450593,1.9765625000000002,0.0,0.0,0.36625976166353347
4,0.4223362206710958,1.8219312602291324,0.0,0.0,0.3693846617050174
5,0.14574898785425106,1.1706161137440758,0.0,0.0,0.13324516486071075
6,0.1542483660130719,1.1873015873015873,0.0,0.0,0.16893016660784133
7,0.4098707211968452,1.7194234337091479,0.0,0.0,0.3088184747688124
8,0.002438819275081938,1.0024980618485657,0.0,0.0,0.07951450428475053
9,-0.13557323902151486,0.8194662480376766,0.0,0.0,0.2520197964528184
