,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,0.036731145403173224,1.357293868921776,0.11666666666666667,0.05598223615464995,0.30552245442009
1,0.022222222222222213,1.222222222222222,0.1185792349726776,0.04564308504786005,0.3225261988425504
2,0.1380952380952381,3.230769230769231,0.17777777777777778,0.13962962962962963,0.3326838346260777
3,0.08716555183946488,3.0144927536231885,0.15360169491525424,0.10331091457172109,0.34405893397021686
4,0.17905563347358577,13.354838709677418,0.17905982905982906,0.1789788890789632,0.39207232237001494
5,0.13815311607186093,7.665887850467289,0.13675213675213677,0.13525250429655583,0.3181913943622551
6,0.0774234882460204,1.6631490080202616,0.0977777777777778,0.07589670694148307,0.2841657853519439
7,0.03647770806729222,1.6088971269694163,-0.002873563218390815,0.024253443313520723,0.3085244501543073
8,0.11361852433281003,4.711538461538461,0.2376910016977929,0.14915002435338054,0.3062918719492088
9,0.0826265389876881,4.552941176470588,0.10675381263616557,0.08481088445096756,0.26932131287465655
