,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,-0.18998579545454541,0.7876141325922986,0.0,0.0,0.1203598224313307
1,-0.29063275434243174,0.6984229159961378,0.0,0.0,0.10043544377115537
2,-0.2682926829268293,0.7317073170731707,0.0,0.0,0.06320146378279545
3,-0.6051635690858632,0.38757446808510637,0.0,0.0,0.10291581018479325
4,-0.19148936170212771,0.8085106382978723,0.0,0.0,0.07026136907068296
5,-0.22908868688411876,0.7671403059243731,0.0,0.0,0.0806211380185993
6,-0.13986928104575158,0.8475783475783476,0.0,0.0,0.10951864907194576
7,-0.22448979591836737,0.7755102040816326,0.0,0.0,0.08324921118051186
8,0.015810276679841917,1.0160642570281124,0.0,0.0,0.06928872553659092
9,-0.23754789272030652,0.7372881355932204,0.0,0.0,0.14238312235802572
