,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,-0.0024962117637502557,0.9836734962948023,-0.4731398064731398,-0.060002937720329025,0.17691200239172072
1,-0.015659642131864965,0.9021389229759423,-0.4783127630396746,-0.05886450628960059,0.17475246927853147
2,0.003249476946674129,1.0204790713364702,-0.45475273213302936,-0.060292944026282984,0.17647711747736566
3,-0.02303812213681869,0.8515452221916532,-0.47480814147480815,-0.05872458680707913,0.17870756018395087
4,-0.011345280162467775,0.9290948381437762,-0.4839764551994768,-0.0618647812638091,0.17686036514082365
5,0.006793178011017781,1.0422229405868524,-0.45391869757583847,-0.058651766681239094,0.1758700888998046
6,-0.009804394413777534,0.936961673738343,-0.47933333333333333,-0.06050767414403778,0.17665499070570928
7,-0.006027218419907415,0.9611386738428968,-0.4817012858555885,-0.059071418009758986,0.1774786940068382
8,-0.027873983064605118,0.8161050643606184,-0.46424974823766363,-0.05732155997056659,0.17799700883930333
9,-0.009152398700065928,0.9386491846328026,-0.43825120997267514,-0.05229867152822314,0.17662121747327744
