,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,-0.037383177570093455,0.0,-0.05,-0.041233766233766234,0.34166161832929165
1,0.022222222222222213,1.222222222222222,0.1185792349726776,0.04564308504786005,0.3225261988425504
2,0.1380952380952381,3.230769230769231,0.17777777777777778,0.13962962962962963,0.3326838346260777
3,-0.04201505016722408,0.20553359683794467,-0.03389830508474576,-0.03881716149091874,0.3683480247728325
4,0.17905563347358577,13.354838709677418,0.17905982905982906,0.1789788890789632,0.39207232237001494
5,0.10086678611205267,2.497483824586628,0.07905982905982906,0.0921720082268479,0.3134095025097185
6,0.11251293676999655,2.2313915857605178,0.11777777777777779,0.10696483568551798,0.28546089732598395
7,0.059519182721670096,2.6144578313253013,0.048850574712643674,0.0564048204551386,0.31955337781746823
8,0.11361852433281003,4.711538461538461,0.2376910016977929,0.14915002435338054,0.3062918719492088
9,0.0826265389876881,4.552941176470588,0.10675381263616557,0.08481088445096756,0.26932131287465655
