,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,0.0,,0.0,0.0,1.160487692386197
1,-0.024752475247524754,0.0,-0.020833333333333332,0.0,1.1899833170908756
2,0.058279845956354305,12.947368421052632,0.04319727891156463,0.0,1.1402011195017066
3,0.03125,5.0,0.04411764705882353,0.0,1.1819938976071611
4,0.046511627906976744,5.0,0.05555555555555555,0.0,1.0825126549811273
5,0.0,1.0,0.0,0.0,0.057005351180503136
6,0.031862745098039214,4.25,0.04277007145859605,0.0,1.246298787196418
7,0.01904761904761905,5.0,0.0273972602739726,0.0,1.3217558399823195
8,0.030612244897959183,5.0,0.03508771929824561,0.0,1.1433631905973536
9,0.03225806451612903,5.0,0.018518518518518517,0.0,1.2233909760760517
