,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,-0.12150920974450385,0.8740375731444411,-0.06612200435729843,0.0,0.1051950230870159
1,-0.16478076379066475,0.8266369047619048,0.0,0.0,0.12141894581480688
2,-0.09602053915275999,0.8952967525195968,0.014285714285714235,0.0,0.13710670904210323
3,-0.1299019607843137,0.8590425531914894,-0.03869463869463863,0.0,0.14363441819698763
4,-0.16268202564659862,0.8334260598642483,-0.07692307692307687,0.0,0.08795602881817544
5,-0.13636363636363635,0.854368932038835,0.0,0.0,0.09786911662556011
6,-0.21507352941176472,0.7795226130653267,0.0,0.0,0.10892355740476335
7,-0.13626373626373622,0.8498789346246974,-0.18740219092331767,0.0,0.15072738347773784
8,-0.0992119620125278,0.8928298592164138,0.03947368421052633,0.0,0.10701303025095908
9,-0.16456287985039741,0.8305247953779489,-0.018867924528301883,0.0,0.10750018539438166
