,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,-0.06803327391562686,0.930563978168587,0.0,0.0,0.08481564057850334
1,-0.16478076379066475,0.8266369047619048,0.0,0.0,0.12141894581480688
2,-0.1008985879332478,0.8905597326649958,0.0,0.0,0.13344549212779824
3,-0.08823529411764697,0.9042553191489363,0.0,0.0,0.12893453648258849
4,-0.023147141925668357,0.9762990986981195,0.0,0.0,0.07532282349761046
5,-0.13636363636363635,0.854368932038835,0.0,0.0,0.09786911662556011
6,-0.21507352941176472,0.7795226130653267,0.0,0.0,0.10892355740476335
7,0.08278388278388282,1.0912025827280065,0.0,0.0,0.10235281140957116
8,-0.0992119620125278,0.8928298592164138,0.0,0.0,0.10701303025095908
9,-0.1538101916783543,0.8415984593163217,0.0,0.0,0.10393239375445312
