,Mean Difference,Disparate Impact,Equal Opportunity Difference,Average Odds Difference,Theil Index
0,-0.018004201254045088,0.8871399969485911,-0.48481815148481816,-0.062132784958871916,0.17472425374595493
1,-0.044344097934013185,0.7134741696763686,-0.469049983449189,-0.055686159271231266,0.17735078636803003
2,-0.040417502675414496,0.7380191925028833,-0.46365489130434784,-0.05924135910954892,0.17876240243721322
3,-0.044347461074953104,0.7127582273908756,-0.46846846846846846,-0.05601872166154746,0.17940615781757588
4,-0.02054125209885871,0.8708466188527448,-0.4784172661870504,-0.060612755928708205,0.17785939320339472
5,-0.05899839593982323,0.6316499150250837,-0.473103909121283,-0.05984240261671127,0.17850902168979788
6,-0.008992693497194587,0.9417012533487572,-0.477,-0.059769775678866585,0.17699735870858152
7,-0.04313513957656853,0.7207333231537625,-0.4681833168480053,-0.05567056040218838,0.17975663354155866
8,-0.03407859315917321,0.7738617441766882,-0.4612286002014099,-0.05607064017660044,0.17833738829047366
9,-0.01156669131233054,0.9224655780012025,-0.46725483542585683,-0.0577970843763805,0.17577970736629692
